Re,alpha,CL,CD,CM
50000,-2.5,-0.09113145279145676,0.02824536490567822,-0.054006852966382426
50000,-2,-0.04092486746973305,0.028442611120885385,-0.0523509522794627
50000,-1.5,0.009891378242261495,0.028422142293271353,-0.051089246314500174
50000,-1,0.061373101256115,0.028283509473066588,-0.05015239975583641
50000,-0.5,0.11335780797816825,0.028113458146537266,-0.049423872079750686
50000,0,0.16553993963975197,0.027960097998887434,-0.04879708266207269
50000,0.5,0.21753567707262056,0.02784459168651936,-0.0481817289702179
50000,1,0.2689869283579023,0.02777440516797504,-0.04751086647445749
50000,1.5,0.31970378070432137,0.027751546808721335,-0.04676143326364934
50000,2,0.3698146201893869,0.027779321335070044,-0.04598320280291227
50000,2.5,0.4198291801476652,0.027868531367116724,-0.04531189761873894
50000,3,0.47044349916539846,0.028037817857454832,-0.04492311451172897
50000,3.5,0.5220490538209199,0.0283039062344058,-0.04491661323548427
50000,4,0.5743199265764874,0.028669833205292025,-0.04521859295103287
50000,4.5,0.6263422827371303,0.029124019807005408,-0.04561130592942384
50000,5,0.677167533221884,0.029650014189197365,-0.045862067925824236
50000,5.5,0.7262667297644085,0.03023625343225616,-0.045827818803527966
50000,6,0.7736113166458651,0.03087901319588899,-0.04547245230484877
50000,6.5,0.8194163462327393,0.03157953971419831,-0.04481550799788061
50000,7,0.8636851642387702,0.032341561183025246,-0.04385756497285617
50000,7.5,0.905814184304433,0.03317666755433055,-0.0425378480014173
50000,8,0.944583866890121,0.034118555471215284,-0.04076611289944569
50000,8.5,0.9785920333440759,0.035235831829667816,-0.03850774691070224
50000,9,1.0067312690278967,0.03663006475475172,-0.035840865637795254
50000,9.5,1.028238217205683,0.03842423046420356,-0.032924612199148294
50000,10,1.042403754164754,0.04077474847453128,-0.029928171484928382
50000,10.5,1.048714005800651,0.043902969864062655,-0.02705611151756895
50000,11,1.0480596016697523,0.048021350273521425,-0.024621185690468266
50000,11.5,1.0439860218574728,0.05307894698074128,-0.022873825719406517
50000,12,1.0411180129107966,0.05864523358306615,-0.021802404800798536
50000,12.5,1.0419299240999118,0.06426475792002663,-0.02123439786963125
50000,13,1.046473168178399,0.06975146786120562,-0.02099123437078949
50000,13.5,1.054065728000494,0.07507634123723439,-0.020939663538585385
50000,14,1.0641140007929768,0.08022911634390426,-0.02101924708273254
50000,14.5,1.0759372387847275,0.08523784485164096,-0.021258468507547704
50000,15,1.08833552353783,0.09026417458529742,-0.02178384799737206
50000,15.5,1.0993576891819428,0.09567157439489037,-0.02283432626203241
50000,16,1.1065920252510444,0.10195980743365271,-0.024757317378456878
50000,16.5,1.1080980293761664,0.10942337765602027,-0.02794047269050632
50000,17,1.1013414498982839,0.11847950691357886,-0.03290471726655392
50000,17.5,1.0657943217929968,0.13536469741974827,-0.0419149329524766
50000,18,0.9919548775806853,0.16220121712723548,-0.05782898583138451
50000,18.5,0.9651748195528732,0.1797373026384257,-0.07029858914990057
50000,19,0.9586753436877314,0.19297090446652188,-0.07884489975831008
50000,19.5,0.961529058440109,0.2032300774873236,-0.08670813757958239
50000,20,0.9711101847294245,0.21080849147535935,-0.09353449455655259
50000,20.5,0.9834532701225163,0.21732355117196267,-0.09962198554408748
50000,21,0.9963800073638823,0.22388538791694185,-0.10542598056127458
50000,21.5,1.0092320173612532,0.23080700868955742,-0.11114981807994072
50000,22,1.022057052483182,0.23797158913947603,-0.11681605879057132
50000,22.5,1.0350810443810778,0.24515298836854768,-0.1223895239850954
50000,23,1.0484687435495663,0.25216788376113836,-0.12784048294510986
50000,23.5,1.0622705460221167,0.2589130402185343,-0.1331593776239158
50000,24,1.0764524609377688,0.2653509555691085,-0.13835066075785007
50000,24.5,1.0909402073407337,0.27148286983875397,-0.1434236078835712
50000,25,1.1056487175100804,0.2773271574557675,-0.14838669077439445
50000,-20,-0.5311460940446183,0.22123481810149295,-0.004403978772922029
50000,-19.5,-0.5156901509541698,0.21671931780334394,-0.007706818633515626
50000,-19,-0.5003344768862789,0.21211216323941778,-0.010917057392149439
50000,-18.5,-0.4851255703957681,0.20740383084563116,-0.014024173591930667
50000,-18,-0.47011863008155697,0.20258543891063643,-0.01701609148870742
50000,-17.5,-0.4553774332362794,0.19764992119921873,-0.01987999516295442
50000,-17,-0.4409722486955465,0.19259377926046428,-0.02260326359613122
50000,-16.5,-0.4269743411508432,0.1874193033460154,-0.025173338611808604
50000,-16,-0.4134455719345266,0.18213691906763116,-0.02757488631513731
50000,-15.5,-0.40042302226273346,0.17676703616342013,-0.02978319293403097
50000,-15,-0.38790313748538935,0.17134024848958457,-0.0317552797070125
50000,-14.5,-0.37583898132944416,0.16589377312686024,-0.033425422525482695
50000,-14,-0.3641731708628234,0.160461637337255,-0.03471677893150486
50000,-13.5,-0.35291890444814705,0.15505968467659315,-0.03557380524715672
50000,-13,-0.3422598005318307,0.149674692734833,-0.03599411546056867
50000,-12.5,-0.3326096131494122,0.14426968656366537,-0.0360244660412033
50000,-12,-0.3245924605340347,0.13880725338216454,-0.035712647293227665
50000,-11.5,-0.31890605981085435,0.13327640429247337,-0.03503900735582039
50000,-11,-0.31606664643464555,0.12769145134998686,-0.0338961991992678
50000,-10.5,-0.3166683269517211,0.12205922078676178,-0.03239368703130154
50000,-10,-0.32581685838769886,0.11606012252567519,-0.03214216077856576
50000,-9.5,-0.3830829452604398,0.10463730121194273,-0.03764313616368498
50000,-9,-0.5629276712505296,0.07952188848192869,-0.04679003177174661
50000,-8.5,-0.6882078601591215,0.06373911613514253,-0.046458610257705785
50000,-8,-0.7203622006164376,0.05733158473653613,-0.04192409293754548
50000,-7.5,-0.7267581553813256,0.0516154681928538,-0.037923234093857616
50000,-7,-0.7185523273846464,0.046228226152173625,-0.03445573163623214
50000,-6.5,-0.6962082209671248,0.041697854874981406,-0.03180950086140977
50000,-6,-0.6630421111906788,0.03806002836799724,-0.03007128402862519
50000,-5.5,-0.6241912837407537,0.035168425447229174,-0.02862555764091323
50000,-5,-0.5863038768273119,0.03298373117930284,-0.02584377676103584
50000,-4.5,-0.5576156624616636,0.031928244838813916,-0.019431164002296275
50000,-4,-0.5395116168328423,0.032560633413244375,-0.008987374284129464
50000,-3.5,-0.5295248024846693,0.03450630594595846,0.004068582972902821
50000,-3,-0.5215890691210939,0.03649197434281247,0.01697890448426784
50000,-2.5,-0.4964816357199647,0.037846003792045016,0.024882148509889294
50000,-2,-0.4385517895250335,0.038697989600179776,0.024534655022053552
50000,-1.5,-0.3531259198096341,0.0392203619953962,0.01713072199375993
50000,-1,-0.25509713271261125,0.03959781897421885,0.005942034523329967
50000,-0.5,-0.15720226161630357,0.04000031667564001,-0.0061390890759150845
50000,0,-0.06832987742771654,0.040509181723607735,-0.017056103305087743
50000,0.5,0.006122416428025412,0.04115993813881516,-0.02552398714394289
50000,1,0.06447139839884697,0.04199444949015225,-0.031047766224422846
50000,1.5,0.10876826500337583,0.043066981574529754,-0.033912032458280554
50000,2,0.14384731603793083,0.044426795442323315,-0.03499377502118391
50000,2.5,0.17548887984622566,0.04610674348330808,-0.03540415030719207
50000,3,0.20841261177360138,0.04812301118236552,-0.036088954321469253
50000,3.5,0.24495276980492872,0.05047809743141868,-0.03755246879918326
50000,4,0.28488738874829217,0.05316149860005889,-0.039802767673763034
50000,4.5,0.3261929161480388,0.05614681849901578,-0.04248183179906347
50000,5,0.36612734184803525,0.059388192670823126,-0.04506672317808627
50000,5.5,0.4023110173677969,0.06282631195400276,-0.047073058622341124
50000,6,0.4337539984229162,0.06641485952350562,-0.048247485078940736
50000,6.5,0.4614689680816217,0.07015400773224696,-0.048684209157426786
50000,7,0.4880046564229503,0.07408704386307072,-0.048744395145916504
50000,7.5,0.5160557707902355,0.07824067325477281,-0.0488065542559331
50000,8,0.5473135667256239,0.08255222426020674,-0.04907204231290531
50000,8.5,0.5821302891675462,0.08680777197797877,-0.04954381917046725
50000,9,0.6204799335766494,0.09042299939276775,-0.050043403747995555
50000,9.5,0.6691916369580195,0.0915033915186247,-0.05009468130127826
50000,10,0.7546758433668002,0.0859930595664764,-0.04882911652754772
50000,10.5,0.8972448949695078,0.07292874474889803,-0.04527145097780199
50000,11,1.058797078799365,0.05951908336457268,-0.03928171118827228
50000,11.5,1.1765541539505655,0.05228340857666631,-0.032623414852788815
50000,12,1.2333445383088386,0.05154331880932618,-0.027405967120853504
50000,12.5,1.2564840760942193,0.054684311677250984,-0.023694448007954057
50000,13,1.267148427185889,0.05967706369268181,-0.02079597797713146
50000,13.5,1.2631526953738648,0.06639450462844558,-0.019384061027962345
50000,14,1.208135393611725,0.07918036502394385,-0.0233088555058271
50000,14.5,0.9977436901822057,0.11556745146246024,-0.03966173643145388
50000,15,0.808579725629437,0.16146719105575505,-0.06126861134561071
50000,15.5,0.7956072888753059,0.1786249762339954,-0.07269361782569735
50000,16,0.8084020207984723,0.188749092256677,-0.07708495332206813
50000,16.5,0.8217776816519855,0.19625231902581497,-0.0803856608005675
50000,17,0.8360968127975391,0.20216296942632714,-0.08387676317132618
50000,17.5,0.8513433680737015,0.2075087769821866,-0.0874736575177799
50000,18,0.8671044441742828,0.2127285365321692,-0.09108750932021342
50000,18.5,0.8830133840099237,0.21797161143260588,-0.09474466782788259
50000,19,0.8989062570990484,0.22328518835135241,-0.0985093951933212
50000,19.5,0.9147694192433017,0.2286704749794136,-0.1024286792141494
50000,20,0.9306640491179563,0.23409980440209488,-0.10650990692017195
50000,20.5,0.9466697551046339,0.2395297957031622,-0.1107273753096642
50000,21,0.9628441396774997,0.24491574172163252,-0.11504373799226503
50000,21.5,0.9792042175075544,0.25022180060054877,-0.11942688066091535
50000,22,0.995728526779556,0.2554244245952927,-0.12385517228594824
50000,22.5,1.0123693221789674,0.2605111536790892,-0.12831535490833687
50000,23,1.0290655806180538,0.2654777296777528,-0.13279854497875002
50000,23.5,1.0457528589584086,0.2703252622689437,-0.1372970123425163
50000,24,1.0623694894195252,0.275058037377591,-0.14180233979574683
50000,24.5,1.0788598388773651,0.27968198502065833,-0.14630476751887345
50000,25,1.0951755431295018,0.28420364279958193,-0.15079333820831295
100000,-20,-0.5381938235449062,0.21213432875533256,-0.005867779408731025
100000,-19.5,-0.523347178628515,0.2062509083500754,-0.009681879606948078
100000,-19,-0.5090353800426877,0.20015786738346672,-0.013460793516407102
100000,-18.5,-0.4954149574547886,0.1938385205840878,-0.01720059041446117
100000,-18,-0.4826799590904803,0.18727794344797818,-0.020889801971668575
100000,-17.5,-0.47106689906019555,0.18046705537820876,-0.02450337450035339
100000,-17,-0.4608454358029328,0.17341083399896903,-0.02799497569352524
100000,-16.5,-0.4523128274338723,0.16612853718953008,-0.031299704582983284
100000,-16,-0.44600660318351804,0.158576492722317,-0.034396997269162455
100000,-15.5,-0.4439644232114256,0.15024982095240913,-0.037528494279733135
100000,-15,-0.4519620664416547,0.1392998996385878,-0.04129900470526584
100000,-14.5,-0.47199198698133976,0.12406072348698374,-0.04641418766799204
100000,-14,-0.5590866864957912,0.09790640193745542,-0.05986360841056185
100000,-13.5,-0.6591148255679828,0.07050982460747146,-0.07203620904763891
100000,-13,-0.6818448426950664,0.05876483640678593,-0.07813622627559494
100000,-12.5,-0.692088878678123,0.05124790640003453,-0.08210460000834831
100000,-12,-0.6916927872584236,0.04540288559671888,-0.08483772998264172
100000,-11.5,-0.6808799534206973,0.040743040400495825,-0.08684796597431256
100000,-11,-0.661563703983475,0.036915730254266026,-0.08840456885603033
100000,-10.5,-0.6357885052609187,0.03371758474962879,-0.0895504550821791
100000,-10,-0.6053890846829157,0.031036095934115857,-0.09021816982134925
100000,-9.5,-0.572014075316127,0.028797747885992566,-0.0902988365388118
100000,-9,-0.5369554214766847,0.026938207550553563,-0.0897216596818647
100000,-8.5,-0.5007992400641699,0.02539135034646512,-0.08854422367124634
100000,-8,-0.463376205989232,0.024092625984976794,-0.08696370124578295
100000,-7.5,-0.4241648988511958,0.02298694792907039,-0.08523059266898506
100000,-7,-0.38277161010600474,0.022032431020866293,-0.08355255911623803
100000,-6.5,-0.3391395199434074,0.02119830912929512,-0.08205590111441537
100000,-6,-0.29348121813044664,0.020460697918715996,-0.08079970389539488
100000,-5.5,-0.24613621113415535,0.019798892549061347,-0.07980782500669346
100000,-5,-0.1975669086006601,0.01918770024204897,-0.07908783331831276
100000,-4.5,-0.14851622251585517,0.018584234434606734,-0.07860343149521712
100000,-4,-0.099982882074898,0.017919013748164625,-0.0781457532784833
100000,-3.5,-0.05256594922168113,0.017147407552232145,-0.07739542495422022
100000,-3,-0.005481717856971394,0.01640701100466992,-0.07632707953546287
100000,-2.5,0.04278764877919476,0.015953519595761783,-0.07527163563596342
100000,-2,0.0928756415577161,0.01580682201027893,-0.07448540635860242
100000,-1.5,0.14454074337306477,0.015814751232884245,-0.07396495376428468
100000,-1,0.19725041094538967,0.01587212735465343,-0.07362202374413308
100000,-0.5,0.2505135553693259,0.01594760851972259,-0.07337151314255388
100000,0,0.30396377103604794,0.016042933370892395,-0.07314718394743744
100000,0.5,0.357324251826251,0.016165735208068858,-0.07290045267939577
100000,1,0.41037008344395765,0.01632112161396371,-0.07259546999194262
100000,1.5,0.46290999805918287,0.01651144433558312,-0.07220419216532784
100000,2,0.5147755096877568,0.016737767743824773,-0.07170251985467598
100000,2.5,0.5658094229231005,0.017001001946831424,-0.07106745916130715
100000,3,0.6158533951264652,0.01730272125810755,-0.07027523887558504
100000,3.5,0.664736448583748,0.017646301475318486,-0.06930029526866086
100000,4,0.7122640504993103,0.018038736418042496,-0.06811453464945497
100000,4.5,0.7582042911762865,0.018492233462033703,-0.06668610440921421
100000,5,0.8022663944382914,0.019023671112186242,-0.0649773180496605
100000,5.5,0.8440662051375531,0.019652464800301177,-0.06294145241659432
100000,6,0.8830749738451535,0.020401682868923247,-0.060519366416928906
100000,6.5,0.918564905889638,0.021305540902626,-0.05764357251201907
100000,7,0.9496197349949029,0.022418768445208976,-0.05426940917925239
100000,7.5,0.975375469797614,0.023817820772113172,-0.05045319990350452
100000,8,0.9956841753732923,0.025579600693450256,-0.046430312800252664
100000,8.5,1.0119430363842776,0.02771842503085218,-0.04255099345867551
100000,9,1.0268415727669218,0.030126009820531662,-0.039090411593799675
100000,9.5,1.042515740629479,0.03265218047207727,-0.03616250528483895
100000,10,1.0593102673663022,0.03524957089564846,-0.03374128719561026
100000,10.5,1.0763941856711465,0.03797690573642843,-0.03170691194347672
100000,11,1.0927329791821507,0.040929394189504364,-0.029939263792377054
100000,11.5,1.1075457298353726,0.04420292060052381,-0.028382323589453765
100000,12,1.120407099617838,0.04787912568054859,-0.02705285657416334
100000,12.5,1.1311909140414897,0.052014956573130613,-0.02601461227024782
100000,13,1.1399722857050347,0.05663866484583404,-0.025345924940041443
100000,13.5,1.1469616033265653,0.06175195185663016,-0.025119777865921417
100000,14,1.152469382547892,0.06733522347205478,-0.025394752971894134
100000,14.5,1.1568482654983137,0.0733560222751881,-0.026209920483057318
100000,15,1.160377905553743,0.07978447367452066,-0.027585205296021344
100000,15.5,1.1631390692180097,0.08661138232644368,-0.02952774342817687
100000,16,1.1649897675405603,0.09384100929406078,-0.03203182319844924
100000,16.5,1.1657160071028945,0.1014140804959963,-0.03506044794361884
100000,17,1.1652653793322123,0.10905795123618446,-0.03852694924987214
100000,17.5,1.1637909777071815,0.11626437673929764,-0.042339587086393494
100000,18,1.1612625216966999,0.12292213371175392,-0.046566442560727214
100000,18.5,1.1569957050888928,0.1303404087148771,-0.05154903808500578
100000,19,1.150303174262891,0.14005451110841066,-0.05750858792973211
100000,19.5,1.1421654000891408,0.151391345620727,-0.06423882187567607
100000,20,1.1308381663233162,0.16394998908442734,-0.07296166431900293
100000,20.5,1.0980466585276818,0.1823220499911728,-0.08516993015781517
100000,21,1.0559468380001198,0.20510081434319144,-0.09725278914784703
100000,21.5,1.03294718159252,0.22404586963666814,-0.10798519171710617
100000,22,1.0350702539870018,0.23508989217169451,-0.11620208150287875
100000,22.5,1.0496785087589258,0.24164045247547272,-0.12252407124466627
100000,23,1.0660849974497442,0.24744407701238127,-0.12822994014978878
100000,23.5,1.0817671814464744,0.2534786244552145,-0.13387508717430316
100000,24,1.0969667825673386,0.2596598947212107,-0.13952470899425717
